,Source,Target
10348,Richard Marles,Justin Trudeau
10349,Kira Rudik,Andrew Hastie
10350,Kira Rudik,Joe Biden
10351,Kira Rudik,Justin Trudeau
10352,Andrew Hastie,Joe Biden
10353,Andrew Hastie,Justin Trudeau
10354,Joe Biden,Justin Trudeau
10355,Volodymyr Zelensky,Joe Biden
10356,Volodymyr Zelensky,Ben Wallace
10357,Volodymyr Zelensky,Antonio Guterres
10358,Volodymyr Zelensky,Vladimir Putin
10359,Volodymyr Zelensky,Stephane Dujarric
10360,Volodymyr Zelensky,Tayyip Erdogan
10361,Volodymyr Zelensky,Vyacheslav Volodin
10362,Volodymyr Zelensky,Emmanuelle Chaze
10363,Volodymyr Zelensky,Dmitry Peskov
10364,Volodymyr Zelensky,Kyrylo Budanov
10365,Volodymyr Zelensky,Anthony Albanese
10366,Volodymyr Zelensky,Olaf Scholz
10367,Volodymyr Zelensky,Andriy Kovaliov
10368,Volodymyr Zelensky,Amanda Sloat
10369,Volodymyr Zelensky,Serhiy Popko
10370,Volodymyr Zelensky,Dmitry Medvedev
10371,Volodymyr Zelensky,Jake Sullivan
10372,Joe Biden,Ben Wallace
10373,Joe Biden,Antonio Guterres
10374,Joe Biden,Vladimir Putin
10375,Joe Biden,Stephane Dujarric
10376,Joe Biden,Tayyip Erdogan
10377,Joe Biden,Vyacheslav Volodin
10378,Joe Biden,Emmanuelle Chaze
10379,Joe Biden,Dmitry Peskov
10380,Joe Biden,Kyrylo Budanov
10381,Joe Biden,Anthony Albanese
10382,Joe Biden,Olaf Scholz
10383,Joe Biden,Andriy Kovaliov
10384,Joe Biden,Amanda Sloat
10385,Joe Biden,Serhiy Popko
10386,Joe Biden,Dmitry Medvedev
10387,Joe Biden,Jake Sullivan
10388,Ben Wallace,Antonio Guterres
10389,Ben Wallace,Vladimir Putin
10390,Ben Wallace,Stephane Dujarric
10391,Ben Wallace,Tayyip Erdogan
10392,Ben Wallace,Vyacheslav Volodin
10393,Ben Wallace,Emmanuelle Chaze
10394,Ben Wallace,Dmitry Peskov
10395,Ben Wallace,Kyrylo Budanov
10396,Ben Wallace,Anthony Albanese
10397,Ben Wallace,Olaf Scholz
10398,Ben Wallace,Andriy Kovaliov
10399,Ben Wallace,Amanda Sloat
10400,Ben Wallace,Serhiy Popko
10401,Ben Wallace,Dmitry Medvedev
10402,Ben Wallace,Jake Sullivan
10403,Antonio Guterres,Vladimir Putin
10404,Antonio Guterres,Stephane Dujarric
10405,Antonio Guterres,Tayyip Erdogan
10406,Antonio Guterres,Vyacheslav Volodin
10407,Antonio Guterres,Emmanuelle Chaze
10408,Antonio Guterres,Dmitry Peskov
10409,Antonio Guterres,Kyrylo Budanov
10410,Antonio Guterres,Anthony Albanese
10411,Antonio Guterres,Olaf Scholz
10412,Antonio Guterres,Andriy Kovaliov
10413,Antonio Guterres,Amanda Sloat
10414,Antonio Guterres,Serhiy Popko
10415,Antonio Guterres,Dmitry Medvedev
10416,Antonio Guterres,Jake Sullivan
10417,Vladimir Putin,Stephane Dujarric
10418,Vladimir Putin,Tayyip Erdogan
10419,Vladimir Putin,Vyacheslav Volodin
10420,Vladimir Putin,Emmanuelle Chaze
10421,Vladimir Putin,Dmitry Peskov
10422,Vladimir Putin,Kyrylo Budanov
10423,Vladimir Putin,Anthony Albanese
10424,Vladimir Putin,Olaf Scholz
10425,Vladimir Putin,Andriy Kovaliov
10426,Vladimir Putin,Amanda Sloat
10427,Vladimir Putin,Serhiy Popko
10428,Vladimir Putin,Dmitry Medvedev
10429,Vladimir Putin,Jake Sullivan
10430,Stephane Dujarric,Tayyip Erdogan
10431,Stephane Dujarric,Vyacheslav Volodin
10432,Stephane Dujarric,Emmanuelle Chaze
10433,Stephane Dujarric,Dmitry Peskov
10434,Stephane Dujarric,Kyrylo Budanov
10435,Stephane Dujarric,Anthony Albanese
10436,Stephane Dujarric,Olaf Scholz
10437,Stephane Dujarric,Andriy Kovaliov
10438,Stephane Dujarric,Amanda Sloat
10439,Stephane Dujarric,Serhiy Popko
10440,Stephane Dujarric,Dmitry Medvedev
10441,Stephane Dujarric,Jake Sullivan
10442,Tayyip Erdogan,Vyacheslav Volodin
10443,Tayyip Erdogan,Emmanuelle Chaze
10444,Tayyip Erdogan,Dmitry Peskov
10445,Tayyip Erdogan,Kyrylo Budanov
10446,Tayyip Erdogan,Anthony Albanese
10447,Tayyip Erdogan,Olaf Scholz
10448,Tayyip Erdogan,Andriy Kovaliov
10449,Tayyip Erdogan,Amanda Sloat
10450,Tayyip Erdogan,Serhiy Popko
10451,Tayyip Erdogan,Dmitry Medvedev
10452,Tayyip Erdogan,Jake Sullivan
10453,Vyacheslav Volodin,Emmanuelle Chaze
10454,Vyacheslav Volodin,Dmitry Peskov
10455,Vyacheslav Volodin,Kyrylo Budanov
10456,Vyacheslav Volodin,Anthony Albanese
10457,Vyacheslav Volodin,Olaf Scholz
10458,Vyacheslav Volodin,Andriy Kovaliov
10459,Vyacheslav Volodin,Amanda Sloat
10460,Vyacheslav Volodin,Serhiy Popko
10461,Vyacheslav Volodin,Dmitry Medvedev
10462,Vyacheslav Volodin,Jake Sullivan
10463,Emmanuelle Chaze,Dmitry Peskov
10464,Emmanuelle Chaze,Kyrylo Budanov
10465,Emmanuelle Chaze,Anthony Albanese
10466,Emmanuelle Chaze,Olaf Scholz
10467,Emmanuelle Chaze,Andriy Kovaliov
10468,Emmanuelle Chaze,Amanda Sloat
10469,Emmanuelle Chaze,Serhiy Popko
10470,Emmanuelle Chaze,Dmitry Medvedev
10471,Emmanuelle Chaze,Jake Sullivan
10472,Dmitry Peskov,Kyrylo Budanov
10473,Dmitry Peskov,Anthony Albanese
10474,Dmitry Peskov,Olaf Scholz
10475,Dmitry Peskov,Andriy Kovaliov
10476,Dmitry Peskov,Amanda Sloat
10477,Dmitry Peskov,Serhiy Popko
10478,Dmitry Peskov,Dmitry Medvedev
10479,Dmitry Peskov,Jake Sullivan
10480,Kyrylo Budanov,Anthony Albanese
10481,Kyrylo Budanov,Olaf Scholz
10482,Kyrylo Budanov,Andriy Kovaliov
10483,Kyrylo Budanov,Amanda Sloat
10484,Kyrylo Budanov,Serhiy Popko
10485,Kyrylo Budanov,Dmitry Medvedev
10486,Kyrylo Budanov,Jake Sullivan
10487,Anthony Albanese,Olaf Scholz
10488,Anthony Albanese,Andriy Kovaliov
10489,Anthony Albanese,Amanda Sloat
10490,Anthony Albanese,Serhiy Popko
10491,Anthony Albanese,Dmitry Medvedev
10492,Anthony Albanese,Jake Sullivan
10493,Olaf Scholz,Andriy Kovaliov
10494,Olaf Scholz,Amanda Sloat
10495,Olaf Scholz,Serhiy Popko
10496,Olaf Scholz,Dmitry Medvedev
10497,Olaf Scholz,Jake Sullivan
10498,Andriy Kovaliov,Amanda Sloat
10499,Andriy Kovaliov,Serhiy Popko
10500,Andriy Kovaliov,Dmitry Medvedev
10501,Andriy Kovaliov,Jake Sullivan
10502,Amanda Sloat,Serhiy Popko
10503,Amanda Sloat,Dmitry Medvedev
10504,Amanda Sloat,Jake Sullivan
10505,Serhiy Popko,Dmitry Medvedev
10506,Serhiy Popko,Jake Sullivan
10507,Dmitry Medvedev,Jake Sullivan
10508,Volodymyr Zelenskiy,Vasyl Myroshnychenko
10509,Volodymyr Zelenskiy,Anthony Albanese
10510,Volodymyr Zelenskiy,Volodomyr Zelenskiy
10511,Volodymyr Zelenskiy,Richard Marles
10512,Volodymyr Zelenskiy,Kira Rudik
10513,Volodymyr Zelenskiy,Andrew Hastie
10514,Volodymyr Zelenskiy,Joe Biden
10515,Volodymyr Zelenskiy,Justin Trudeau
10516,Vasyl Myroshnychenko,Anthony Albanese
10517,Vasyl Myroshnychenko,Volodomyr Zelenskiy
10518,Vasyl Myroshnychenko,Richard Marles
10519,Vasyl Myroshnychenko,Kira Rudik
10520,Vasyl Myroshnychenko,Andrew Hastie
10521,Vasyl Myroshnychenko,Joe Biden
10522,Vasyl Myroshnychenko,Justin Trudeau
10523,Anthony Albanese,Volodomyr Zelenskiy
10524,Anthony Albanese,Richard Marles
10525,Anthony Albanese,Kira Rudik
10526,Anthony Albanese,Andrew Hastie
10527,Anthony Albanese,Joe Biden
10528,Anthony Albanese,Justin Trudeau
10529,Volodomyr Zelenskiy,Richard Marles
10530,Volodomyr Zelenskiy,Kira Rudik
10531,Volodomyr Zelenskiy,Andrew Hastie
10532,Volodomyr Zelenskiy,Joe Biden
10533,Volodomyr Zelenskiy,Justin Trudeau
10534,Richard Marles,Kira Rudik
10535,Richard Marles,Andrew Hastie
10536,Richard Marles,Joe Biden
10537,Richard Marles,Justin Trudeau
10538,Kira Rudik,Andrew Hastie
10539,Kira Rudik,Joe Biden
10540,Kira Rudik,Justin Trudeau
10541,Andrew Hastie,Joe Biden
10542,Andrew Hastie,Justin Trudeau
10543,Joe Biden,Justin Trudeau
10544,Volodymyr Zelenskiy,Vasyl Myroshnychenko
10545,Volodymyr Zelenskiy,Anthony Albanese
10546,Volodymyr Zelenskiy,Volodomyr Zelenskiy
10547,Volodymyr Zelenskiy,Richard Marles
10548,Volodymyr Zelenskiy,Kira Rudik
10549,Volodymyr Zelenskiy,Andrew Hastie
10550,Volodymyr Zelenskiy,Joe Biden
10551,Volodymyr Zelenskiy,Justin Trudeau
10552,Vasyl Myroshnychenko,Anthony Albanese
10553,Vasyl Myroshnychenko,Volodomyr Zelenskiy
10554,Vasyl Myroshnychenko,Richard Marles
10555,Vasyl Myroshnychenko,Kira Rudik
10556,Vasyl Myroshnychenko,Andrew Hastie
10557,Vasyl Myroshnychenko,Joe Biden
10558,Vasyl Myroshnychenko,Justin Trudeau
10559,Anthony Albanese,Volodomyr Zelenskiy
10560,Anthony Albanese,Richard Marles
10561,Anthony Albanese,Kira Rudik
10562,Anthony Albanese,Andrew Hastie
10563,Anthony Albanese,Joe Biden
10564,Anthony Albanese,Justin Trudeau
10565,Volodomyr Zelenskiy,Richard Marles
10566,Volodomyr Zelenskiy,Kira Rudik
10567,Volodomyr Zelenskiy,Andrew Hastie
10568,Volodomyr Zelenskiy,Joe Biden
10569,Volodomyr Zelenskiy,Justin Trudeau
10570,Richard Marles,Kira Rudik
10571,Richard Marles,Andrew Hastie
10572,Richard Marles,Joe Biden
10573,Richard Marles,Justin Trudeau
10574,Kira Rudik,Andrew Hastie
10575,Kira Rudik,Joe Biden
10576,Kira Rudik,Justin Trudeau
10577,Andrew Hastie,Joe Biden
10578,Andrew Hastie,Justin Trudeau
10579,Joe Biden,Justin Trudeau
10580,Julianne Smith,America Atlantic
10581,Julianne Smith,America Pacific
10582,Julianne Smith,Jens Stoltenberg
10583,Julianne Smith,Joe Biden
10584,Julianne Smith,Mark Kennedy
10585,Julianne Smith,Anthony Albanese
10586,Julianne Smith,Fumio Kishida
10587,Julianne Smith,Chris Hipkins
10588,Julianne Smith,Yoon Suk Yeol
10589,Julianne Smith,Wang Wenbin
10590,Julianne Smith,Celia Mendoza
10591,Julianne Smith,Jorge Agobian
10592,America Atlantic,America Pacific
10593,America Atlantic,Jens Stoltenberg
10594,America Atlantic,Joe Biden
10595,America Atlantic,Mark Kennedy
10596,America Atlantic,Anthony Albanese
10597,America Atlantic,Fumio Kishida
10598,America Atlantic,Chris Hipkins
10599,America Atlantic,Yoon Suk Yeol
10600,America Atlantic,Wang Wenbin
10601,America Atlantic,Celia Mendoza
10602,America Atlantic,Jorge Agobian
10603,America Pacific,Jens Stoltenberg
10604,America Pacific,Joe Biden
10605,America Pacific,Mark Kennedy
10606,America Pacific,Anthony Albanese
10607,America Pacific,Fumio Kishida
10608,America Pacific,Chris Hipkins
10609,America Pacific,Yoon Suk Yeol
10610,America Pacific,Wang Wenbin
10611,America Pacific,Celia Mendoza
10612,America Pacific,Jorge Agobian
10613,Jens Stoltenberg,Joe Biden
10614,Jens Stoltenberg,Mark Kennedy
10615,Jens Stoltenberg,Anthony Albanese
10616,Jens Stoltenberg,Fumio Kishida
10617,Jens Stoltenberg,Chris Hipkins
10618,Jens Stoltenberg,Yoon Suk Yeol
10619,Jens Stoltenberg,Wang Wenbin
10620,Jens Stoltenberg,Celia Mendoza
10621,Jens Stoltenberg,Jorge Agobian
10622,Joe Biden,Mark Kennedy
10623,Joe Biden,Anthony Albanese
10624,Joe Biden,Fumio Kishida
10625,Joe Biden,Chris Hipkins
10626,Joe Biden,Yoon Suk Yeol
10627,Joe Biden,Wang Wenbin
10628,Joe Biden,Celia Mendoza
10629,Joe Biden,Jorge Agobian
10630,Mark Kennedy,Anthony Albanese
10631,Mark Kennedy,Fumio Kishida
10632,Mark Kennedy,Chris Hipkins
10633,Mark Kennedy,Yoon Suk Yeol
10634,Mark Kennedy,Wang Wenbin
10635,Mark Kennedy,Celia Mendoza
10636,Mark Kennedy,Jorge Agobian
10637,Anthony Albanese,Fumio Kishida
10638,Anthony Albanese,Chris Hipkins
10639,Anthony Albanese,Yoon Suk Yeol
10640,Anthony Albanese,Wang Wenbin
10641,Anthony Albanese,Celia Mendoza
10642,Anthony Albanese,Jorge Agobian
10643,Fumio Kishida,Chris Hipkins
10644,Fumio Kishida,Yoon Suk Yeol
10645,Fumio Kishida,Wang Wenbin
10646,Fumio Kishida,Celia Mendoza
10647,Fumio Kishida,Jorge Agobian
10648,Chris Hipkins,Yoon Suk Yeol
10649,Chris Hipkins,Wang Wenbin
10650,Chris Hipkins,Celia Mendoza
10651,Chris Hipkins,Jorge Agobian
10652,Yoon Suk Yeol,Wang Wenbin
10653,Yoon Suk Yeol,Celia Mendoza
10654,Yoon Suk Yeol,Jorge Agobian
10655,Wang Wenbin,Celia Mendoza
10656,Wang Wenbin,Jorge Agobian
10657,Celia Mendoza,Jorge Agobian
10658,Anthony Albanese,Gary Ramage
10659,Anthony Albanese,Fiona Simson
10660,Anthony Albanese,Tim Ayres
10661,Anthony Albanese,Don Farrell
10662,Anthony Albanese,Murray Watt
10663,Anthony Albanese,David Littleproud
10664,Anthony Albanese,Jamieson Murphy
10665,Gary Ramage,Fiona Simson
10666,Gary Ramage,Tim Ayres
10667,Gary Ramage,Don Farrell
10668,Gary Ramage,Murray Watt
10669,Gary Ramage,David Littleproud
10670,Gary Ramage,Jamieson Murphy
10671,Fiona Simson,Tim Ayres
10672,Fiona Simson,Don Farrell
10673,Fiona Simson,Murray Watt
10674,Fiona Simson,David Littleproud
10675,Fiona Simson,Jamieson Murphy
10676,Tim Ayres,Don Farrell
10677,Tim Ayres,Murray Watt
10678,Tim Ayres,David Littleproud
10679,Tim Ayres,Jamieson Murphy
10680,Don Farrell,Murray Watt
10681,Don Farrell,David Littleproud
10682,Don Farrell,Jamieson Murphy
10683,Murray Watt,David Littleproud
10684,Murray Watt,Jamieson Murphy
10685,David Littleproud,Jamieson Murphy
10686,Anthony Albanese,Gary Ramage
10687,Anthony Albanese,Fiona Simson
10688,Anthony Albanese,Tim Ayres
10689,Anthony Albanese,Don Farrell
10690,Anthony Albanese,Murray Watt
10691,Anthony Albanese,David Littleproud
10692,Anthony Albanese,Jamieson Murphy
10693,Gary Ramage,Fiona Simson
10694,Gary Ramage,Tim Ayres
10695,Gary Ramage,Don Farrell
10696,Gary Ramage,Murray Watt
10697,Gary Ramage,David Littleproud
10698,Gary Ramage,Jamieson Murphy
10699,Fiona Simson,Tim Ayres
10700,Fiona Simson,Don Farrell
10701,Fiona Simson,Murray Watt
10702,Fiona Simson,David Littleproud
10703,Fiona Simson,Jamieson Murphy
10704,Tim Ayres,Don Farrell
10705,Tim Ayres,Murray Watt
10706,Tim Ayres,David Littleproud
10707,Tim Ayres,Jamieson Murphy
10708,Don Farrell,Murray Watt
10709,Don Farrell,David Littleproud
10710,Don Farrell,Jamieson Murphy
10711,Murray Watt,David Littleproud
10712,Murray Watt,Jamieson Murphy
10713,David Littleproud,Jamieson Murphy
10714,Anthony Albanese,Gary Ramage
10715,Anthony Albanese,Fiona Simson
10716,Anthony Albanese,Tim Ayres
10717,Anthony Albanese,Don Farrell
10718,Anthony Albanese,Murray Watt
10719,Anthony Albanese,David Littleproud
10720,Anthony Albanese,Jamieson Murphy
10721,Gary Ramage,Fiona Simson
10722,Gary Ramage,Tim Ayres
10723,Gary Ramage,Don Farrell
10724,Gary Ramage,Murray Watt
10725,Gary Ramage,David Littleproud
10726,Gary Ramage,Jamieson Murphy
10727,Fiona Simson,Tim Ayres
10728,Fiona Simson,Don Farrell
10729,Fiona Simson,Murray Watt
10730,Fiona Simson,David Littleproud
10731,Fiona Simson,Jamieson Murphy
10732,Tim Ayres,Don Farrell
10733,Tim Ayres,Murray Watt
10734,Tim Ayres,David Littleproud
10735,Tim Ayres,Jamieson Murphy
10736,Don Farrell,Murray Watt
10737,Don Farrell,David Littleproud
10738,Don Farrell,Jamieson Murphy
10739,Murray Watt,David Littleproud
10740,Murray Watt,Jamieson Murphy
10741,David Littleproud,Jamieson Murphy
10742,Anthony Albanese,Fumio Kishida
10743,Anthony Albanese,Chris Hipkins
10744,Fumio Kishida,Chris Hipkins
10745,Volodymyr Zelenskiy,Vasyl Myroshnychenko
10746,Volodymyr Zelenskiy,Anthony Albanese
10747,Volodymyr Zelenskiy,Volodomyr Zelenskiy
10748,Volodymyr Zelenskiy,Richard Marles
10749,Volodymyr Zelenskiy,Kira Rudik
10750,Volodymyr Zelenskiy,Andrew Hastie
10751,Volodymyr Zelenskiy,Joe Biden
10752,Volodymyr Zelenskiy,Justin Trudeau
10753,Vasyl Myroshnychenko,Anthony Albanese
10754,Vasyl Myroshnychenko,Volodomyr Zelenskiy
10755,Vasyl Myroshnychenko,Richard Marles
10756,Vasyl Myroshnychenko,Kira Rudik
10757,Vasyl Myroshnychenko,Andrew Hastie
10758,Vasyl Myroshnychenko,Joe Biden
10759,Vasyl Myroshnychenko,Justin Trudeau
10760,Anthony Albanese,Volodomyr Zelenskiy
10761,Anthony Albanese,Richard Marles
10762,Anthony Albanese,Kira Rudik
10763,Anthony Albanese,Andrew Hastie
10764,Anthony Albanese,Joe Biden
10765,Anthony Albanese,Justin Trudeau
10766,Volodomyr Zelenskiy,Richard Marles
10767,Volodomyr Zelenskiy,Kira Rudik
10768,Volodomyr Zelenskiy,Andrew Hastie
10769,Volodomyr Zelenskiy,Joe Biden
10770,Volodomyr Zelenskiy,Justin Trudeau
10771,Richard Marles,Kira Rudik
10772,Richard Marles,Andrew Hastie
10773,Richard Marles,Joe Biden
10774,Richard Marles,Justin Trudeau
10775,Kira Rudik,Andrew Hastie
10776,Kira Rudik,Joe Biden
10777,Kira Rudik,Justin Trudeau
10778,Andrew Hastie,Joe Biden
10779,Andrew Hastie,Justin Trudeau
10780,Joe Biden,Justin Trudeau
10781,Volodymyr Zelenskiy,Vasyl Myroshnychenko
10782,Volodymyr Zelenskiy,Anthony Albanese
10783,Volodymyr Zelenskiy,Volodomyr Zelenskiy
10784,Volodymyr Zelenskiy,Richard Marles
10785,Volodymyr Zelenskiy,Kira Rudik
10786,Volodymyr Zelenskiy,Andrew Hastie
10787,Volodymyr Zelenskiy,Joe Biden
10788,Volodymyr Zelenskiy,Justin Trudeau
10789,Vasyl Myroshnychenko,Anthony Albanese
10790,Vasyl Myroshnychenko,Volodomyr Zelenskiy
10791,Vasyl Myroshnychenko,Richard Marles
10792,Vasyl Myroshnychenko,Kira Rudik
10793,Vasyl Myroshnychenko,Andrew Hastie
10794,Vasyl Myroshnychenko,Joe Biden
10795,Vasyl Myroshnychenko,Justin Trudeau
10796,Anthony Albanese,Volodomyr Zelenskiy
10797,Anthony Albanese,Richard Marles
10798,Anthony Albanese,Kira Rudik
10799,Anthony Albanese,Andrew Hastie
10800,Anthony Albanese,Joe Biden
10801,Anthony Albanese,Justin Trudeau
10802,Volodomyr Zelenskiy,Richard Marles
10803,Volodomyr Zelenskiy,Kira Rudik
10804,Volodomyr Zelenskiy,Andrew Hastie
10805,Volodomyr Zelenskiy,Joe Biden
10806,Volodomyr Zelenskiy,Justin Trudeau
10807,Richard Marles,Kira Rudik
10808,Richard Marles,Andrew Hastie
10809,Richard Marles,Joe Biden
10810,Richard Marles,Justin Trudeau
10811,Kira Rudik,Andrew Hastie
10812,Kira Rudik,Joe Biden
10813,Kira Rudik,Justin Trudeau
10814,Andrew Hastie,Joe Biden
10815,Andrew Hastie,Justin Trudeau
10816,Joe Biden,Justin Trudeau
10817,Julianne Smith,America Atlantic
10818,Julianne Smith,America Pacific
10819,Julianne Smith,Jens Stoltenberg
10820,Julianne Smith,Joe Biden
10821,Julianne Smith,Mark Kennedy
10822,Julianne Smith,Anthony Albanese
10823,Julianne Smith,Fumio Kishida
10824,Julianne Smith,Chris Hipkins
10825,Julianne Smith,Yoon Suk Yeol
10826,Julianne Smith,Wang Wenbin
10827,Julianne Smith,Celia Mendoza
10828,Julianne Smith,Jorge Agobian
10829,America Atlantic,America Pacific
10830,America Atlantic,Jens Stoltenberg
10831,America Atlantic,Joe Biden
10832,America Atlantic,Mark Kennedy
10833,America Atlantic,Anthony Albanese
10834,America Atlantic,Fumio Kishida
10835,America Atlantic,Chris Hipkins
10836,America Atlantic,Yoon Suk Yeol
10837,America Atlantic,Wang Wenbin
10838,America Atlantic,Celia Mendoza
10839,America Atlantic,Jorge Agobian
10840,America Pacific,Jens Stoltenberg
10841,America Pacific,Joe Biden
10842,America Pacific,Mark Kennedy
10843,America Pacific,Anthony Albanese
10844,America Pacific,Fumio Kishida
10845,America Pacific,Chris Hipkins
10846,America Pacific,Yoon Suk Yeol
10847,America Pacific,Wang Wenbin
10848,America Pacific,Celia Mendoza
10849,America Pacific,Jorge Agobian
10850,Jens Stoltenberg,Joe Biden
10851,Jens Stoltenberg,Mark Kennedy
10852,Jens Stoltenberg,Anthony Albanese
10853,Jens Stoltenberg,Fumio Kishida
10854,Jens Stoltenberg,Chris Hipkins
10855,Jens Stoltenberg,Yoon Suk Yeol
10856,Jens Stoltenberg,Wang Wenbin
10857,Jens Stoltenberg,Celia Mendoza
10858,Jens Stoltenberg,Jorge Agobian
10859,Joe Biden,Mark Kennedy
10860,Joe Biden,Anthony Albanese
10861,Joe Biden,Fumio Kishida
10862,Joe Biden,Chris Hipkins
10863,Joe Biden,Yoon Suk Yeol
10864,Joe Biden,Wang Wenbin
10865,Joe Biden,Celia Mendoza
10866,Joe Biden,Jorge Agobian
10867,Mark Kennedy,Anthony Albanese
10868,Mark Kennedy,Fumio Kishida
10869,Mark Kennedy,Chris Hipkins
10870,Mark Kennedy,Yoon Suk Yeol
10871,Mark Kennedy,Wang Wenbin
10872,Mark Kennedy,Celia Mendoza
10873,Mark Kennedy,Jorge Agobian
10874,Anthony Albanese,Fumio Kishida
10875,Anthony Albanese,Chris Hipkins
10876,Anthony Albanese,Yoon Suk Yeol
10877,Anthony Albanese,Wang Wenbin
10878,Anthony Albanese,Celia Mendoza
10879,Anthony Albanese,Jorge Agobian
10880,Fumio Kishida,Chris Hipkins
10881,Fumio Kishida,Yoon Suk Yeol
10882,Fumio Kishida,Wang Wenbin
10883,Fumio Kishida,Celia Mendoza
10884,Fumio Kishida,Jorge Agobian
10885,Chris Hipkins,Yoon Suk Yeol
10886,Chris Hipkins,Wang Wenbin
10887,Chris Hipkins,Celia Mendoza
10888,Chris Hipkins,Jorge Agobian
10889,Yoon Suk Yeol,Wang Wenbin
10890,Yoon Suk Yeol,Celia Mendoza
10891,Yoon Suk Yeol,Jorge Agobian
10892,Wang Wenbin,Celia Mendoza
10893,Wang Wenbin,Jorge Agobian
10894,Celia Mendoza,Jorge Agobian
10895,Bill Gates,Paula Hurd
10896,Bill Gates,Mark Zuckerberg
10897,Bill Gates,Michael Larson
10898,Bill Gates,Melinda Gates
10899,Bill Gates,Mark Hurd
10900,Bill Gates,Anthony Albanese
10901,Bill Gates,Mila Antonova
10902,Bill Gates,Jeffrey Epstein
10903,Bill Gates,Boris Nikolic
10904,Paula Hurd,Mark Zuckerberg
10905,Paula Hurd,Michael Larson
10906,Paula Hurd,Melinda Gates
10907,Paula Hurd,Mark Hurd
10908,Paula Hurd,Anthony Albanese
10909,Paula Hurd,Mila Antonova
10910,Paula Hurd,Jeffrey Epstein
10911,Paula Hurd,Boris Nikolic
10912,Mark Zuckerberg,Michael Larson
10913,Mark Zuckerberg,Melinda Gates
10914,Mark Zuckerberg,Mark Hurd
10915,Mark Zuckerberg,Anthony Albanese
10916,Mark Zuckerberg,Mila Antonova
10917,Mark Zuckerberg,Jeffrey Epstein
10918,Mark Zuckerberg,Boris Nikolic
10919,Michael Larson,Melinda Gates
10920,Michael Larson,Mark Hurd
10921,Michael Larson,Anthony Albanese
10922,Michael Larson,Mila Antonova
10923,Michael Larson,Jeffrey Epstein
10924,Michael Larson,Boris Nikolic
10925,Melinda Gates,Mark Hurd
10926,Melinda Gates,Anthony Albanese
10927,Melinda Gates,Mila Antonova
10928,Melinda Gates,Jeffrey Epstein
10929,Melinda Gates,Boris Nikolic
10930,Mark Hurd,Anthony Albanese
10931,Mark Hurd,Mila Antonova
10932,Mark Hurd,Jeffrey Epstein
10933,Mark Hurd,Boris Nikolic
10934,Anthony Albanese,Mila Antonova
10935,Anthony Albanese,Jeffrey Epstein
10936,Anthony Albanese,Boris Nikolic
10937,Mila Antonova,Jeffrey Epstein
10938,Mila Antonova,Boris Nikolic
10939,Jeffrey Epstein,Boris Nikolic
10940,Joko Widodo,Anthony Albanese
10941,Joko Widodo,James Brickwood
10942,Joko Widodo,South-East Asia
10943,Joko Widodo,Scott Morrison
10944,Joko Widodo,Jeremiah Chan
10945,Anthony Albanese,James Brickwood
10946,Anthony Albanese,South-East Asia
10947,Anthony Albanese,Scott Morrison
10948,Anthony Albanese,Jeremiah Chan
10949,James Brickwood,South-East Asia
10950,James Brickwood,Scott Morrison
10951,James Brickwood,Jeremiah Chan
10952,South-East Asia,Scott Morrison
10953,South-East Asia,Jeremiah Chan
10954,Scott Morrison,Jeremiah Chan
10955,Anthony Albanese,Domenico Pugliese
10956,Anthony Albanese,Melisa Coppola
10957,Anthony Albanese,Lucy Sparrow
10958,Anthony Albanese,Tim Tams
10959,Anthony Albanese,Audrey Hepburn
10960,Anthony Albanese,Barry Humphries
10961,Anthony Albanese,Kylie Minogue
10962,Anthony Albanese,Jeffrey Young
10963,Domenico Pugliese,Melisa Coppola
10964,Domenico Pugliese,Lucy Sparrow
10965,Domenico Pugliese,Tim Tams
10966,Domenico Pugliese,Audrey Hepburn
10967,Domenico Pugliese,Barry Humphries
10968,Domenico Pugliese,Kylie Minogue
10969,Domenico Pugliese,Jeffrey Young
10970,Melisa Coppola,Lucy Sparrow
10971,Melisa Coppola,Tim Tams
10972,Melisa Coppola,Audrey Hepburn
10973,Melisa Coppola,Barry Humphries
10974,Melisa Coppola,Kylie Minogue
10975,Melisa Coppola,Jeffrey Young
10976,Lucy Sparrow,Tim Tams
10977,Lucy Sparrow,Audrey Hepburn
10978,Lucy Sparrow,Barry Humphries
10979,Lucy Sparrow,Kylie Minogue
10980,Lucy Sparrow,Jeffrey Young
10981,Tim Tams,Audrey Hepburn
10982,Tim Tams,Barry Humphries
10983,Tim Tams,Kylie Minogue
10984,Tim Tams,Jeffrey Young
10985,Audrey Hepburn,Barry Humphries
10986,Audrey Hepburn,Kylie Minogue
10987,Audrey Hepburn,Jeffrey Young
10988,Barry Humphries,Kylie Minogue
10989,Barry Humphries,Jeffrey Young
